city,lat,lng,id
Vanderbilt,28.8208,-96.6096,1840019678
Springwater Hamlet,42.635,-77.5964,1840040262
Bangor,39.3761,-121.4117,1840025562
Stevens,40.2141,-76.1605,1840024346
Hewlett Bay Park,40.6346,-73.6953,1840005294
Sturgeon Lake,46.3863,-92.8241,1840008855
Brethren,44.2987,-86.0184,1840023961
North Carrollton,33.5186,-89.9193,1840016836
Union,47.3475,-123.0952,1840025253
Greeley Center,41.5484,-98.5305,1840073804
Washington Park,35.5328,-77.0316,1840016303
Purcell,37.2433,-94.4394,1840009911
Beaver Creek,48.5437,-109.8069,1840032827
Churchtown,40.135,-75.9593,1840024331
Rough Rock,36.4106,-109.8691,1840019000
Fruitvale,32.6834,-95.8036,1840020736
Yantis,32.9305,-95.5761,1840023026
Lago,26.0885,-97.6132,1840037052
Birchwood,45.6577,-91.5507,1840002003
Castalian Springs,36.4012,-86.3068,1840024890
Williams Creek,39.9001,-86.1502,1840010576
Eden,42.6053,-114.209,1840020085
Hulett,44.6828,-104.5982,1840021246
Whitesville,37.9825,-81.5367,1840006308
Conesville,41.3796,-91.3486,1840007096
West Goshen,36.349,-119.4516,1840042852
Troutville,37.4168,-79.8779,1840006380
Hanover,42.1001,-84.554,1840011196
Cement City,42.0682,-84.3282,1840010152
Leola,45.7212,-98.9386,1840002026
Topsail Beach,34.3744,-77.6322,1840016604
Weir,33.2635,-89.2905,1840016857
Coloma,38.8026,-120.8946,1840022478
Ramah,35.1375,-108.4861,1840019090
Ropesville,33.4132,-102.1552,1840020607
Oneida,37.2701,-83.6496,1840026864
Turkey Creek,33.8011,-109.9461,1840075498
South Renovo,41.3244,-77.743,1840035202
Encampment,41.2088,-106.7948,1840021313
Prospect,43.3026,-75.1514,1840004211
Niangua,37.3886,-92.8304,1840008743
Bonanza,42.2003,-121.4066,1840021283
Macclesfield,35.7523,-77.6703,1840016175
Sugar Grove,39.628,-82.5455,1840012474
Anderson,43.5208,-96.6132,1840040544
Victor,38.7087,-105.142,1840021467
Christine,28.7863,-98.4979,1840023164
Lydia,34.2866,-80.1185,1840026973
Delta,37.1974,-89.7392,1840007599
Artesia,33.4164,-88.6425,1840015689
Attapulgus,30.7495,-84.4839,1840013898
Nuiqsut,70.2135,-150.9897,1840023483
German Valley,42.2143,-89.4845,1840011114
Ansley,41.2863,-99.3825,1840010211
Benham,36.9652,-82.9544,1840013281
De Land,40.1218,-88.6435,1840012322
Lowgap,36.5232,-80.8671,1840025761
Hermosa,43.8398,-103.193,1840002640
South Fork,37.6691,-106.6418,1840022544
Rose Creek,43.6045,-92.8289,1840009006
Iola,30.7719,-96.0771,1840023138
Alta Vista,38.8628,-96.4889,1840007404
Hixton,44.3831,-91.0148,1840002395
Upsala,45.81,-94.5673,1840009983
St. Helena,34.5166,-77.9174,1840017926
Rio Lucio,36.1922,-105.7199,1840019012
Wrenshall,46.6217,-92.384,1840009973
Muir,40.5943,-76.5186,1840035115
Savageville,37.6826,-75.7591,1840024745
Miltona,46.0462,-95.2931,1840007773
Rices Landing,39.9476,-79.9986,1840000721
Matewan,37.626,-82.17,1840006362
Oden,45.4251,-84.8257,1840025187
Ochelata,36.6011,-95.9808,1840022602
Uplands Park,38.6927,-90.2828,1840012825
Winslow,35.8008,-94.1305,1840015339
Rolling Hills,42.9037,-105.8431,1840021286
Starbrick,41.8419,-79.2133,1840026243
Morrison,39.643,-105.1936,1840022437
North Vandergrift,40.61,-79.5555,1840026437
Sumner,31.5103,-83.7368,1840017062
Orland,41.7305,-85.1722,1840009250
New Jerusalem,40.4455,-75.753,1840026464
Clarendon,41.7807,-79.0941,1840003332
Au Sable Forks,44.4507,-73.6738,1840004036
Williston,41.6026,-83.3419,1840026267
Minnesott Beach,34.9858,-76.8239,1840016423
Benoit,33.6517,-91.0087,1840015625
Abbeville,34.5034,-89.5025,1840015557
Glen Elder,39.5002,-98.3067,1840008477
Goldonna,32.0193,-92.9162,1840018140
Freeburg,38.3164,-91.9223,1840012864
Pleasant City,39.9033,-81.5437,1840012359
Poplar Hills,38.178,-85.6931,1840030793
Teachey,34.769,-78.0093,1840016470
Barton,39.5323,-79.0171,1840005623
Palmer,46.4436,-87.5817,1840006569
Mexican Colony,35.4689,-119.2687,1840026945
Chilcoot-Vinton,39.8067,-120.1388,1840073908
Pueblo of Sandia Village,35.2536,-106.5706,1840033713
Campton,37.7353,-83.5473,1840013226
Hytop,34.8965,-86.088,1840016523
Haines,44.9123,-117.9396,1840019966
Chauncey,37.7652,-81.9834,1840038227
Buckland,65.9784,-161.1341,1840023489
Vanleer,36.2381,-87.4466,1840016105
Lindsey,41.4217,-83.221,1840011599
Bell City,37.0237,-89.8196,1840007640
Fort Coffee,35.2942,-94.5726,1840021798
New Pittsburg,40.8416,-82.0989,1840026389
Sacaton Flats Village,33.0559,-111.659,1840042786
Blue River,43.1844,-90.5719,1840002971
Kennedy,33.5809,-87.9862,1840016755
Broomes Island,38.4202,-76.5475,1840026721
New Hebron,31.7332,-89.9833,1840017078
Ipava,40.3526,-90.3234,1840012009
Fortine,48.7723,-114.9008,1840017301
Avinger,32.8981,-94.5531,1840020681
Naselle,46.365,-123.8013,1840018467
Birmingham,40.8777,-91.9472,1840007191
Meadville,31.4721,-90.893,1840017092
Ascutney,43.408,-72.407,1840025403
Oak Valley,32.0331,-96.5116,1840023099
Sublette,41.6437,-89.2308,1840011434
Ketchum,36.5261,-95.0383,1840021600
West Jefferson,33.652,-87.0569,1840016805
Avon,35.3467,-75.5069,1840025780
Milano,30.7083,-96.8594,1840020860
Robbins,38.8672,-121.7055,1840024526
Everglades,25.8579,-81.3862,1840073877
Lake Arthur,32.9994,-104.3637,1840021935
Bellwood,41.3419,-97.24,1840011621
Stovall,36.4475,-78.5689,1840016052
Rosslyn Farms,40.4224,-80.0886,1840001258
Stanton,35.4613,-89.4013,1840016287
Meadow Valley,39.9322,-121.0831,1840018765
Parsonsburg,38.3936,-75.4748,1840024669
Pioneer,26.7258,-81.219,1840039063
Cooperstown,41.4998,-79.8736,1840003424
Marlin,40.686,-76.2422,1840035083
Ashton,43.3089,-95.7925,1840006854
Brady,41.0223,-100.3674,1840011648
Somerset,40.6695,-85.8321,1840026385
Linwood,39.0019,-95.0363,1840009612
Fisher,47.7993,-96.7995,1840007703
New Germany,44.8861,-93.9731,1840007848
Vermillion,44.6735,-92.9643,1840010011
Lawler,43.072,-92.1532,1840008001
Galva,42.5059,-95.4177,1840008071
Bentonia,32.6437,-90.3692,1840015765
Haydenville,39.4807,-82.3238,1840026632
Mud Lake,43.8431,-112.48,1840020024
Richburg,42.0887,-78.1565,1840004606
Harrington,47.4802,-118.2554,1840019819
Humboldt,39.6047,-88.3201,1840012580
Sandyfield,34.3738,-78.3,1840017950
Belleville,35.0915,-93.4458,1840013487
Marion Center,40.7705,-79.0472,1840002786
Waveland,39.8774,-87.0454,1840010502
Vail,42.0599,-95.2003,1840010135
Birdseye,38.315,-86.6961,1840009805
Lafayette,40.7589,-83.9499,1840011953
Baggs,41.0345,-107.6574,1840020095
Twin Bridges,45.5429,-112.3341,1840022336
Maynard,36.4214,-90.9018,1840016079
Prospect,31.4488,-92.4969,1840030991
Port Gibson,43.0334,-77.1576,1840025456
Raysal,37.3367,-81.7712,1840038289
Union Star,39.9794,-94.5987,1840010540
College Corner,39.5682,-84.8109,1840012606
Manzanola,38.1087,-103.8669,1840022526
Leigh,41.7023,-97.2398,1840011446
Wyoming,42.824,-78.0842,1840004472
Weekapaug,41.3359,-71.7633,1840026293
Riggins,45.4204,-116.318,1840019894
Spencer,42.8749,-98.7002,1840011036
Wheatfields,33.4805,-110.8366,1840075566
Hackneyville,33.0567,-85.9312,1840023016
Readstown,43.4485,-90.759,1840002697
Beaver Crossing,40.7782,-97.2825,1840011836
Commodore,40.7154,-78.939,1840005348
Strausstown,40.4911,-76.1823,1840001191
Herreid,45.8377,-100.0749,1840002022
Rosburg,46.3076,-123.6344,1840023878
Rudolph,44.4972,-89.8018,1840002341
Finley,47.5125,-97.8373,1840000128
El Chaparral,26.3489,-98.7673,1840040713
Belfonte,35.5368,-94.5507,1840034626
Fairhaven,45.3232,-94.204,1840025297
Lewis,37.937,-99.2547,1840008685
Harlingen,40.4493,-74.6586,1840024278
Parkerfield,37.0678,-96.9957,1840030355
Mount Pleasant,35.9818,-91.7771,1840016126
Long Beach,45.6509,-95.4294,1840008888
Urbana,37.8436,-93.1676,1840010851
Frizzleburg,41.0744,-80.449,1840026378
Holyrood,38.5876,-98.412,1840007457
Noatak,67.5987,-163.0309,1840023486
Golden,36.5266,-93.6637,1840025745
Salley,33.5678,-81.3037,1840018000
Savannah,40.9669,-82.3661,1840011808
Snydertown,40.9872,-77.5994,1840146950
Laurelton,40.8815,-77.2024,1840024210
Joffre,40.3809,-80.3533,1840026501
Hissop,32.8746,-86.1159,1840023019
Leslie,35.8294,-92.5563,1840014494
Tiger,34.8458,-83.433,1840016508
Nevis,46.9646,-94.8423,1840007723
St. Michael,63.4664,-162.1324,1840023511
Colony,38.0712,-95.3629,1840007516
Spreckels,36.6247,-121.6465,1840019017
Salemburg,35.0152,-78.5029,1840017874
Beckwourth,39.8485,-120.4111,1840017511
Huntley,45.8995,-108.3054,1840017390
Tribbey,35.0992,-97.0938,1840022766
Plainfield,42.8446,-92.5357,1840009089
Mapleton,40.3928,-77.9412,1840001069
Kinde,43.9405,-82.9963,1840013147
Glen,34.8585,-88.4199,1840073885
Raisin City,36.6033,-119.9092,1840018941
Mount Hood,45.5339,-121.5662,1840025300
Midland,39.5897,-78.9485,1840005626
Deepwater,38.2592,-93.7746,1840007494
Thornburg,40.4345,-80.0842,1840001266
Bussey,41.2057,-92.8843,1840007114
Randlett,34.1773,-98.4639,1840021908
Ruth,35.3824,-81.9448,1840017833
Forbestown,39.53,-121.2689,1840025568
Clinton,45.4632,-96.4415,1840006695
Cutler,38.0325,-89.5676,1840012945
Fort Jesup,31.6118,-93.4077,1840025941
Finley Point,47.7464,-114.0666,1840032845
Engelhard,35.5092,-76.0095,1840025809
Richlawn,38.2547,-85.6412,1840030566
Bloomingburg,41.5519,-74.4437,1840004794
Boys Ranch,35.5331,-102.2536,1840025815
Whiteface,33.5995,-102.6134,1840022946
Mattoon,45.0046,-89.0411,1840002265
Turpin,36.8705,-100.8825,1840026905
Carlisle,34.5921,-81.4645,1840015532
Wasco,45.5916,-120.6975,1840021208
Asher,34.9884,-96.9254,1840020442
Fredericksburg,40.677,-81.8697,1840011895
Weldon,40.1216,-88.7497,1840012318
Elberta,39.9739,-111.9553,1840073914
McCune,37.3539,-95.019,1840008724
Bay View Gardens,40.8102,-89.5272,1840073802
South Shaftsbury,42.9411,-73.202,1840004303
Cochrane,44.2281,-91.8387,1840002380
Glennallen,62.1278,-145.7693,1840023387
Ronda,36.2217,-80.9432,1840017720
Romeo,37.1718,-105.9854,1840021577
New Vienna,42.5477,-91.1139,1840008048
Union Deposit,40.291,-76.681,1840035399
Osyka,31.0072,-90.4719,1840017117
Boydton,36.666,-78.3908,1840006537
Kirkwood,39.8539,-76.0798,1840024338
Oliver,46.6493,-92.1884,1840003911
Stewart,39.308,-81.8974,1840026651
Faith,45.0258,-102.0363,1840002175
Dowling,42.5227,-85.2531,1840024093
Harmonsburg,41.6656,-80.3142,1840004809
Melvin,40.5709,-88.2469,1840011878
Evant,31.4762,-98.1501,1840022145
Napaskiak,60.7018,-161.7616,1840023362
Weaubleau,37.8915,-93.5403,1840010839
Highland Lake,33.8876,-86.4244,1840015602
Cedar Creek,41.0451,-96.1016,1840010326
Hartford,40.2395,-82.6884,1840095037
Burlison,35.5569,-89.7847,1840015418
Middleway,39.3032,-77.981,1840025609
Waynesville,40.2413,-89.1245,1840012317
Martin,42.537,-85.6389,1840011093
Earling,41.7761,-95.4189,1840008160
Mystic,40.7792,-92.9446,1840008316
Royal,43.0644,-95.2837,1840009060
Kingston,43.4128,-83.1863,1840010969
Ripley,36.0158,-96.9039,1840021677
Kurten,30.7896,-96.2759,1840022163
Centre Island,40.9018,-73.5211,1840005340
Kelly,34.4639,-78.3109,1840013569
Brewer,37.7836,-89.918,1840025715
Leonard,42.8652,-83.1429,1840011055
Benson,40.8505,-89.1211,1840011939
Crawfordsville,44.3562,-122.8649,1840023940
Lindisfarne,47.8043,-114.2122,1840032776
Peak Place,35.7911,-105.9432,1840040161
Gunnison,33.9437,-90.9468,1840016747
Halchita,37.1314,-109.9131,1840037245
Pelham,35.3342,-85.8703,1840025821
Hawkeye,42.9378,-91.9504,1840006889
Gage,36.3182,-99.7578,1840021654
Williamsburg,33.1158,-107.2951,1840022975
Lake Almanor Country Club,40.2578,-121.147,1840028417
Hilda,33.274,-81.2466,1840016867
Assaria,38.6802,-97.604,1840007429
Mesquite,32.167,-106.6885,1840019410
Andrew,42.1533,-90.5921,1840006979
Dunlevy,40.113,-79.8591,1840003651
Forestville,44.6907,-87.4787,1840003937
Basalt,43.3144,-112.1651,1840018649
Three Lakes,45.8048,-89.1708,1840025294
Barrett,45.9124,-95.8943,1840006676
St. Rose,38.6826,-89.5536,1840029820
Glendale,37.3342,-112.6035,1840021569
Maceo,37.8624,-86.9914,1840026806
Orchard,29.6,-95.9694,1840020952
Rocky Ridge,41.531,-83.2126,1840011501
Kanarraville,37.5378,-113.181,1840021527
Osborn,39.7496,-94.3566,1840009490
Long Hollow,45.6823,-97.1611,1840040574
Eldorado,34.473,-99.6498,1840021847
Lost Nation,41.9666,-90.8167,1840009194
Wyndmere,46.2641,-97.1312,1840001948
Shubuta,31.862,-88.7021,1840018130
Altmar,43.511,-76.0037,1840004196
Irene,43.0837,-97.1575,1840003060
Leaf River,42.1233,-89.404,1840011232
Blanca,37.4393,-105.5135,1840021555
Malcolm,40.909,-96.8657,1840011851
Edisto Beach,32.4922,-80.3239,1840016902
New Haven,39.2772,-84.744,1840139259
Lisbon,28.8823,-81.7812,1840028935
Platte Woods,39.2288,-94.6522,1840009592
Warm Springs,32.8869,-84.678,1840015750
Boulevard,32.664,-116.2896,1840022968
Hancock,44.1334,-89.521,1840002237
Waubun,47.184,-95.9401,1840009965
Cumming,41.4876,-93.7594,1840007103
Portia,36.0849,-91.0711,1840017730
Mesick,44.4043,-85.7171,1840010942
Houston,38.9174,-75.5039,1840005809
Lanagan,36.6061,-94.4517,1840009947
Fanshawe,34.9733,-94.856,1840021797
Rome,41.8575,-76.3414,1840000516
Keyesport,38.746,-89.2737,1840012778
Rosebud,38.385,-91.4024,1840009642
Powers,45.688,-87.5265,1840010918
Sedley,36.7753,-76.9862,1840026906
Kane,39.1905,-90.3512,1840012664
Saunemin,40.8924,-88.4058,1840011788
Crowder,35.1157,-95.6787,1840021812
Fifty Lakes,46.7618,-94.0898,1840007737
Orestes,40.271,-85.7247,1840009441
Fairview,39.5927,-80.2469,1840005729
Cooter,36.0467,-89.8092,1840007668
Derby,39.764,-83.2068,1840026612
Sandborn,38.8967,-87.1849,1840010728
Saratoga,35.6537,-77.7753,1840017784
Fleming,40.6821,-102.8396,1840021379
Trimble,39.4862,-82.0808,1840012627
Beech Grove,37.6183,-87.392,1840026830
Onekama,44.3656,-86.202,1840010940
Pleasant Groves,34.735,-86.2054,1840073888
Elfrida,31.6858,-109.6896,1840023086
Grandfalls,31.3405,-102.8545,1840022150
Garden Farms,35.4158,-120.614,1840024938
Bonaparte,40.7013,-91.8004,1840007192
Mirando City,27.4403,-99.0006,1840019704
Stringtown,34.4697,-96.0548,1840022832
Hazel,36.5055,-88.3253,1840014411
Orbisonia,40.2429,-77.893,1840001073
Harrod,40.7074,-83.9213,1840011952
Westhope,48.9112,-101.0178,1840001853
Eastman,43.1622,-91.0254,1840002887
Axtell,39.8711,-96.2567,1840007292
Corral Viejo,18.0756,-66.6523,1630025225
Holmesville,40.629,-81.9233,1840012080
Jewell,39.6716,-98.1524,1840008409
Tabor,42.9476,-97.6595,1840003065
Thornton,42.9442,-93.3871,1840010067
Edna,37.0587,-95.3592,1840008765
Rocky Boy's Agency,48.259,-109.7648,1840074581
Crown City,38.5901,-82.2912,1840012774
Dowelltown,36.0125,-85.9427,1840016185
Elmo,39.3877,-110.8156,1840021444
Marshallberg,34.7266,-76.5149,1840025838
Isleta Village Proper,34.9065,-106.6935,1840073262
Cedro,35.018,-106.3508,1840024970
Green Bluff,47.819,-117.277,1840023785
Peachland,34.9931,-80.266,1840016451
Grand River,41.7418,-81.2846,1840000534
Holley,44.349,-122.7855,1840023941
Casey,41.5075,-94.5213,1840007072
Clyman,43.3116,-88.7231,1840002739
Skillman,40.4247,-74.7139,1840024281
Yarborough Landing,33.7126,-94.0108,1840027800
Wood Lake,44.6513,-95.5358,1840010010
New Market,40.7324,-94.9005,1840008301
Corder,39.0991,-93.6391,1840007386
Winside,42.1773,-97.1751,1840011215
Tuppers Plains,39.1726,-81.8466,1840026674
Calamus,41.8265,-90.76,1840007038
Ravenwood,40.3525,-94.6723,1840010415
Brevig Mission,65.3413,-166.4953,1840023504
La Yuca,18.0727,-66.6077,1630025227
Manilla,39.5727,-85.622,1840026615
Lomax,40.6792,-91.0754,1840011792
Tununak,60.579,-165.2077,1840023350
Sipsey,33.8225,-87.0834,1840017992
South Vienna,39.9295,-83.6139,1840012438
Topawa,31.8078,-111.8305,1840023079
Molena,33.0122,-84.5005,1840014854
Clearwater,42.1707,-98.1897,1840010117
Harbor Hills,40.7881,-73.7492,1840005262
Platea,41.951,-80.3305,1840000484
Martell,38.3623,-120.8039,1840024636
Hubbardston,43.0939,-84.8413,1840011017
Pigeon Falls,44.4246,-91.2084,1840002393
Ullin,37.2777,-89.1752,1840013027
Rosser,32.4648,-96.4431,1840023039
Dewey Beach,38.6958,-75.0749,1840006061
Hartsville,39.2669,-85.6992,1840010668
Willow River,46.3204,-92.835,1840009981
Kingsland,33.8658,-92.2911,1840014762
Watersmeet,46.2872,-89.1937,1840025269
Azure,48.305,-109.8072,1840032851
Ranchitos Las Lomas,27.6283,-99.2344,1840037070
Kwigillingok,59.8767,-163.1717,1840023336
Lone Wolf,34.9904,-99.2457,1840021827
Delaware,36.7789,-95.6426,1840021587
Sand City,36.6189,-121.8478,1840021633
Jacksonboro,32.7718,-80.4769,1840026998
St. Regis Falls,44.6764,-74.5309,1840025341
Fountain,43.7426,-92.1342,1840007939
Lake Bridgeport,33.2074,-97.8311,1840020637
Wolsey,44.4105,-98.4738,1840002369
Arlington,42.7488,-91.6711,1840006888
Tyonek,61.0734,-151.3331,1840023418
Hurley,43.2794,-97.0894,1840002855
Wausau,30.6333,-85.5873,1840017179
Burkeville,37.1879,-78.2012,1840006461
San Geronimo,38.0068,-122.6634,1840018886
Lewis,41.3065,-95.0843,1840008236
Harts,38.0343,-82.129,1840006270
Swan Quarter,35.4109,-76.3251,1840032987
Milton,40.6712,-92.1621,1840008305
Grenada,41.6406,-122.526,1840017472
Cameron,33.558,-80.7151,1840015665
Holiday Pocono,41.0292,-75.6092,1840035385
Troy,38.0018,-86.7991,1840010817
Union Valley,32.9324,-96.2471,1840022996
Remer,47.0569,-93.9126,1840008838
Staley,35.7979,-79.5518,1840017782
Keokee,36.8622,-82.9161,1840006533
Loda,40.516,-88.0756,1840011857
Jamestown,38.7667,-92.4802,1840010723
Ranburne,33.5259,-85.339,1840017996
Misquamicut,41.3237,-71.822,1840026290
Irvington,37.6621,-76.4205,1840006369
West Chazy,44.8178,-73.5118,1840026118
Hopewell,40.9842,-89.4572,1840011772
Vaughn,34.6072,-105.2126,1840022797
Idaville,40.7588,-86.6505,1840024253
Weissport,40.8289,-75.7009,1840000936
Estral Beach,41.9868,-83.2357,1840013157
Allport,40.966,-78.2065,1840026354
La Crosse,29.8395,-82.3783,1840017214
Alpena,36.2896,-93.3037,1840015296
Hale,39.6051,-93.3433,1840007336
Shelby,41.1934,-87.3426,1840026272
Holiday Lake,41.8174,-92.4496,1840029701
Stanhope,42.2889,-93.796,1840009121
Clarksville,42.8421,-85.2425,1840010072
Old Green,35.9845,-94.6036,1840040388
Gayville,42.8889,-97.1739,1840003059
Twin Oaks,38.5657,-90.501,1840012827
Glen Fork,37.6982,-81.5362,1840025720
Fredonia,37.2085,-88.0603,1840013251
Cumberland,37.4914,-78.2577,1840026820
Duck,36.1836,-75.7559,1840016158
Hemingway,33.7533,-79.4462,1840015664
Sinclair,41.7761,-107.1199,1840022372
Worthington,42.3979,-91.1207,1840010094
Lattimer,40.993,-75.9606,1840035049
Summerfield,38.5955,-89.7497,1840012879
Reklaw,31.8662,-94.9834,1840020789
Shorter,32.4076,-85.9412,1840018092
Fairfield,43.3489,-114.8006,1840020044
Bostwick,33.7378,-83.5149,1840013737
Cedar Fort,40.3414,-112.1086,1840022418
Gopher Flats,45.6658,-118.7225,1840073994
Jamestown,48.1229,-123.0911,1840037668
Oak Grove,36.4642,-93.4302,1840027765
Lake City,38.0302,-107.3106,1840021528
Soso,31.7535,-89.2759,1840018163
Akiak,60.9061,-161.2122,1840023351
McDermott,38.8344,-83.0583,1840026702
Midwest,43.4113,-106.2772,1840022358
Tushka,34.3178,-96.1677,1840022833
Thayne,42.9194,-110.997,1840022365
Loop,32.9142,-102.4147,1840025889
Bancroft,42.7202,-111.883,1840018671
Wylandville,40.2099,-80.1263,1840026505
Shedd,44.4579,-123.1119,1840023944
Littlefield,36.8663,-113.9358,1840023180
Rayland,40.1842,-80.6911,1840012122
Stapleton,33.217,-82.4672,1840015737
Holden,39.1003,-112.2705,1840021457
Lynnville,41.5729,-92.7869,1840009222
Bloomburg,33.1378,-94.0591,1840022032
Scotts Mills,45.041,-122.6689,1840021225
Finleyville,40.2529,-80.0017,1840003655
Chloride,35.4097,-114.1973,1840023175
Howardwick,35.0347,-100.9077,1840020464
Wiley,38.1554,-102.7193,1840022523
Canal Lewisville,40.299,-81.8402,1840026510
Lamont,36.6913,-97.5582,1840021605
Perrinton,43.1807,-84.6793,1840010998
Hoytsville,40.8754,-111.3846,1840024184
Gilman,45.1662,-90.8072,1840001569
St. Marys Point,44.9128,-92.7704,1840008916
Edom,32.3743,-95.6099,1840020735
Morrisville,37.4766,-93.4293,1840009875
Twin,33.9978,-87.8497,1840022874
Logan,48.1557,-101.1664,1840023762
Lehigh,42.3575,-94.0535,1840008056
Mildred,32.0411,-96.3483,1840023096
Medora,39.1765,-90.1414,1840012655
Nespelem,48.167,-118.9722,1840022268
Pine Springs,45.0368,-92.9543,1840008915
Higgins,36.121,-100.0274,1840020381
Edmondson,35.1041,-90.3052,1840016384
Williamsburg,38.4829,-95.4716,1840010768
Grady,34.079,-91.6981,1840013665
Westwood Hills,39.0389,-94.6097,1840030286
Stanford,47.1521,-110.219,1840022306
Lucas,39.0585,-98.5379,1840009705
Patterson,35.259,-91.2349,1840014582
Lagro,40.8392,-85.7276,1840014647
Gypsum,38.7058,-97.4266,1840007430
Barnhill,40.4497,-81.3679,1840012085
Tullos,31.8188,-92.3292,1840017058
Richland,37.9462,-87.169,1840075131
Hobart,42.3715,-74.6691,1840004619
Advance,45.2161,-85.0807,1840025189
Vann Crossroads,35.1697,-78.4026,1840013484
Sadorus,39.9669,-88.3451,1840012229
Oakview,39.2086,-94.5704,1840012678
Montross,38.0941,-76.8227,1840006283
Ellerslie,39.7188,-78.7787,1840024422
Marble,35.1771,-83.9265,1840025832
Elkhart,40.0136,-89.4727,1840012308
Otwell,38.4566,-87.0959,1840026740
Kingsley,38.2219,-85.6726,1840014312
June Lake,37.7677,-119.1022,1840024629
Dodd City,33.5757,-96.0755,1840021974
Zeba,46.7928,-88.4133,1840026100
Bayview,26.1324,-97.397,1840021042
Lohrville,44.0382,-89.1201,1840002239
Quitaque,34.3674,-101.0555,1840020520
Orick,41.2909,-124.0692,1840025524
Mount Carbon,38.1442,-81.289,1840038277
Hanoverton,40.7547,-80.9355,1840011930
Hatfield,34.4859,-94.3793,1840016607
Pueblo Pintado,35.9453,-107.6161,1840019089
Cove City,35.189,-77.3206,1840016399
Hookerton,35.423,-77.5895,1840016313
Bowlegs,35.1474,-96.6691,1840021775
Huntleigh,38.6131,-90.4091,1840007454
Brisbin,40.8395,-78.3526,1840003487
Midlothian,39.6316,-78.9523,1840024428
Camargito,26.3451,-98.7387,1840040660
Oktaha,35.5776,-95.4778,1840022720
Portland,33.2379,-91.511,1840014841
Tonyville,36.2474,-119.0903,1840024882
McHenry,37.3794,-86.9226,1840015234
Vallonia,38.8462,-86.0992,1840026692
Maitland,40.6242,-77.5019,1840024266
East Glacier Park Village,48.4459,-113.2236,1840032844
Webster,35.35,-83.2188,1840016348
East Duke,34.6628,-99.5696,1840037469
Gilbert,37.6142,-81.8689,1840006358
Salix,42.3158,-96.3035,1840009110
Whitefield,35.2546,-95.2391,1840022770
Greens Fork,39.8918,-85.041,1840010545
Oval,41.1522,-77.1746,1840026313
Worthington Springs,29.933,-82.4148,1840017213
Melfa,37.6489,-75.7407,1840006325
Jacona,35.8887,-106.0386,1840024914
Warwick,31.8298,-83.9206,1840015856
Montezuma Creek,37.2563,-109.303,1840018875
St. Louisville,40.1711,-82.4181,1840012331
Barstow,31.4616,-103.3955,1840019544
Derby Acres,35.2439,-119.6039,1840019128
Marathon,30.2157,-103.2433,1840018225
Dover,35.2155,-77.4337,1840016400
Gibson,35.8743,-88.8439,1840016159
Jane Lew,39.11,-80.4085,1840005931
Chokio,45.5731,-96.1748,1840006687
Reliance,41.6682,-109.1977,1840018692
Stanardsville,38.2991,-78.4367,1840006239
Jordan,47.321,-106.9099,1840021101
Bagtown,39.583,-77.6139,1840024386
Johnson Village,38.812,-106.1071,1840024587
Dowell,37.9397,-89.239,1840012964
Dixon,36.1886,-105.8784,1840024829
East Fultonham,39.8486,-82.1207,1840026553
Bunn,35.9591,-78.252,1840015321
Saxman,55.3232,-131.589,1840023271
Manorville,40.7876,-79.5207,1840003521
Kila,48.1215,-114.4767,1840023738
Charlton Heights,38.1255,-81.2333,1840038119
Union Grove,32.5798,-94.9095,1840022063
Calhoun,32.5153,-92.3539,1840025105
Mill Village,41.8775,-79.9726,1840000482
Ethel,33.122,-89.465,1840016893
Mount Pleasant Mills,40.723,-77.0214,1840005360
McElhattan,41.1572,-77.3617,1840026320
Lakewood,45.3006,-88.5146,1840025312
Wallsburg,40.387,-111.4194,1840022415
Alma,32.2813,-96.5506,1840022084
Terral,33.8966,-97.9383,1840022886
Red Feather Lakes,40.8071,-105.5864,1840018743
Retreat,32.0507,-96.4787,1840022119
Concord,33.0916,-84.4387,1840014853
Chireno,31.4989,-94.3459,1840019533
Berwind,37.2658,-81.6632,1840025731
Delanson,42.7474,-74.1841,1840004449
Montague,33.6652,-97.7209,1840025867
Salem,40.852,-91.6206,1840009338
Martin City,48.3935,-114.0308,1840017298
Martin,34.4856,-83.1983,1840016613
Vinegar Bend,31.2594,-88.3712,1840025964
Callisburg,33.6987,-97.0159,1840019318
Sadler,33.6821,-96.8487,1840021952
Duncombe,42.4695,-93.9962,1840008053
Wells River,44.1538,-72.0616,1840004132
Fisher Island,25.7607,-80.1415,1840028981
Alma,39.0964,-93.5478,1840007387
Braswell,33.9836,-84.9592,1840015632
Naschitti,36.0625,-108.68,1840018990
Thornton,33.7756,-92.4889,1840015682
Jasper,41.7859,-84.0403,1840025507
Relampago,26.0851,-97.9059,1840019729
Amherst Junction,44.4687,-89.3167,1840002325
Table Grove,40.365,-90.4252,1840012019
Hayti,44.6571,-97.2046,1840002300
Culdesac,46.3749,-116.6703,1840018485
Damascus,35.3671,-92.4108,1840016294
Kilbourne,32.9971,-91.3139,1840018079
Kennedy,42.159,-79.0982,1840025495
Morral,40.6914,-83.2098,1840012029
Princeton,39.4029,-122.0212,1840024471
Perry,39.7822,-90.7472,1840012539
Joy,41.1969,-90.8788,1840011677
Tutuilla,45.6142,-118.7065,1840034835
